number,score,loss,transmission,cooling_factor,eps6d_in,eps6d_out,n_in,n_out,ok,wall_seconds,p_BLS,p_Grad,p_Grad0,p_delf,p_pitchFactor,p_dtRF,p_wedgeScale
67,3.6986811722384325,-3.6986811722384325,0.10357142857142858,390.01100061117364,126158.09326761914,323.47316632074705,280,29,1,40.24503970146179,23.71762265459253,18.93169299103459,28.168507785707046,0.09653354669490435,0.5365191372715366,0.22989423332952102,1.9264213065487101
68,4.917336577462055,-4.917336577462055,0.4,341.59550710883167,64757.70711829601,189.57423552313975,290,116,1,63.30861783027649,24.438409643893564,24.869985619429393,28.168507785707046,0.06350560818438064,0.6783147309390087,-0.018198829476380518,2.709934533326556
69,3.9208275792502385,-3.9208275792502385,0.40425531914893614,124.77800542151917,77582.45495202212,621.7638652736653,282,114,1,64.42247033119202,23.698517546718435,27.51753240485023,29.325859479281608,0.07943503665524214,0.43138119413941095,0.015935575505991673,1.0519067975745418
70,3.736103406393471,-3.736103406393471,0.35664335664335667,117.5804057639824,91735.31186102606,780.1921694773289,286,102,1,61.652284145355225,23.698517546718435,27.26666858800067,27.602152567882378,0.10169103714852813,0.43138119413941095,-0.09248567666701242,1.3576793835104437
71,5.040904050040235,-5.040904050040235,0.4195804195804196,368.48651552305176,45631.333376896815,123.83447278152086,286,120,1,65.84024953842163,21.892176541224625,25.91620508380761,23.4809696356129,0.09653354669490435,0.49719532355604906,0.020746747922210207,2.8227546994021955
72,3.462915758722244,-3.462915758722244,0.44982698961937717,70.9381234513851,50646.419016076616,713.9520550016427,289,130,1,71.74105978012085,22.088906298942536,27.26666858800067,21.36031839022837,0.10878908453224642,0.45684076365548315,-0.09248567666701242,1.3576793835104437
73,4.6844157853647515,-4.6844157853647515,0.24305555555555555,445.3591447208271,43532.62100007796,97.74722606710218,288,70,1,51.88190841674805,21.33569831206595,18.41770091130643,29.478369252739746,0.06753342344328206,0.6783147309390087,0.22784383288441384,2.297408495487132
74,3.8000198111257832,-3.8000198111257832,0.5209790209790209,85.80397344764063,19167.511234439666,223.38722164348343,286,149,1,77.73062229156494,22.55402275552781,24.667156403349097,27.014560072420245,0.03656673219507591,0.5563426984251516,-0.018198829476380518,1.8937659875609028
75,4.193303693205419,-4.193303693205419,0.25524475524475526,259.52059480750205,76530.26618356048,294.8909170015057,286,73,1,55.30637979507446,23.236276027844447,18.755780221158208,26.214061549142,0.09423796540737185,0.977984332472241,-0.09741252839484457,1.1392673892678715
76,4.393165746570428,-4.393165746570428,0.4671280276816609,173.17759978075992,54216.65538841673,313.06967793210066,289,135,1,71.52565217018127,23.236276027844447,27.51753240485023,27.014560072420245,0.0774345125423583,0.6472593264025083,-0.05576758165325521,1.8937659875609028
77,3.4378797888698625,-3.4378797888698625,0.15384615384615385,202.2858843217161,83307.49931259353,411.83051200992855,286,44,1,45.44976544380188,21.949236595697084,18.93169299103459,26.097234388206207,0.10688636445566305,0.46870210567620035,0.22989423332952102,1.5543572661759895
78,3.7707482261188234,-3.7707482261188234,0.47017543859649125,92.33263057937484,31004.3658881476,335.7899119043763,285,134,1,75.75192642211914,23.698517546718435,27.962055498743453,26.88140989850155,0.04514698965463949,0.43138119413941095,-0.12736920437737342,1.7383582517922003
79,4.1309873257252,-4.1309873257252,0.41379310344827586,150.41174585759023,46545.054785464985,309.4509309767192,290,120,1,67.87991833686829,21.90743149143107,27.706018431761294,25.56922911018073,0.11042313185370978,0.43138119413941095,-0.09248567666701242,2.709934533326556
80,4.009396027862335,-4.009396027862335,0.4878048780487805,112.98282556520553,21717.673660213783,192.22101723487089,287,140,1,76.21247959136963,22.377623749040964,26.68286053813714,23.36194085678931,0.04514698965463949,0.49632298796931995,-0.09248567666701242,2.869038059337007
